2013-08-27 21:08:24,004 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 16件目...:ooo Using Connection [jdbc:oracle:thin:@10.250.24.20:1552/tpjdb, UserName=PJ_TEST02, Oracle JDBC driver] | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.selectListForWait (Slf4jImpl.java@47)
2013-08-27 21:08:24,005 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 16件目...:==>  Preparing: /* jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.selectListForWait */ select PRJ_CD from PJTR_PJ_SUPP_MNHOUR_PRICE WHERE PRJ_CD = ? order by PRJ_CD , SHIP_MNG_NO for update wait 300  | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.selectListForWait (Slf4jImpl.java@47)
2013-08-27 21:08:24,005 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 16件目...:==> Parameters: PJ12000071(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.selectListForWait (Slf4jImpl.java@47)
2013-08-27 21:08:24,008 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 16件目...:ooo Using Connection [jdbc:oracle:thin:@10.250.24.20:1552/tpjdb, UserName=PJ_TEST02, Oracle JDBC driver] | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.deleteListPhisical (Slf4jImpl.java@47)
2013-08-27 21:08:24,008 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 16件目...:==>  Preparing: /* jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.deleteListPhisical */ delete from PJTR_PJ_SUPP_MNHOUR_PRICE WHERE PRJ_CD = ?  | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.deleteListPhisical (Slf4jImpl.java@47)
2013-08-27 21:08:24,009 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 16件目...:==> Parameters: PJ12000071(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.deleteListPhisical (Slf4jImpl.java@47)
2013-08-27 21:08:24,010 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 16件目...:ooo Using Connection [jdbc:oracle:thin:@10.250.24.20:1552/tpjdb, UserName=PJ_TEST02, Oracle JDBC driver] | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.listByPrjResrcInfo (Slf4jImpl.java@47)
2013-08-27 21:08:24,017 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 16件目...:==>  Preparing: /* jp.co.ctc_g.pjnavi.batch.pj.npjbas040.Jpjprg04000JobDaoImpl.listByPrjResrcInfo */ select distinct PRJ_RESRC.PRJ_CD, PRJ_RESRC.PRJ_RESRC_EMP_CD EMP_CD, PRJ_RESRC.PRJ_RESRC_TBA_FLG , PRJ_RESRC.PRJ_RESRC_TBA_PST_ID , EMP.EMP_ID, EMP.EMP_TYP_SEG, EMP.PSNL_SYS_STF_SEG, PRJ.PRJ_DEV_DEPT_CD, ORGAN.HR_ORGAN_ID prjDevDeptCd from PJTR_PJ_PRJ_RESRC PRJ_RESRC, PJTM_PJ_EMP EMP, PJTR_PJ_PRJ PRJ, PJTM_PJ_ORGAN ORGAN where PRJ_RESRC.PRJ_RESRC_EMP_CD = EMP.EMP_CD(+) and PRJ_RESRC.PRJ_CD = PRJ.PRJ_CD and PRJ.PRJ_DEV_DEPT_CD = ORGAN.DEPT_CD and PRJ_RESRC.PRJ_CD = ? and PRJ_RESRC.DEL_FLG = '0' and ? between EMP.VLD_STR_DT(+) and EMP.VLD_END_DT(+) and EMP.DEL_FLG(+) = '0' and PRJ.DEL_FLG = '0' and ? between ORGAN.VLD_STR_DT and ORGAN.VLD_END_DT and ORGAN.DEL_FLG = '0'  | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.listByPrjResrcInfo (Slf4jImpl.java@47)
2013-08-27 21:08:24,018 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 16件目...:==> Parameters: PJ12000071(String), 2013-04-05 00:00:00.0(Timestamp), 2013-04-05 00:00:00.0(Timestamp) | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.listByPrjResrcInfo (Slf4jImpl.java@47)
2013-08-27 21:08:24,044  INFO NPJPRG040 JPJPRG04000 exec:87034515 | 16件目...:createPjStfUntpriceを実行しました。実行時に指定されたパラメータ：Jpjprg04000PrjResrcInfo[prjCd=PJ12000071,prjResrcTbaFlg=0,prjResrcTbaPstId=<null>,empTypSeg=1120,psnlSysStfSeg=40,prjDevDeptCd=11513,prjDevDeptId=<null>,businessDate=Fri Apr 05 00:00:00 JST 2013,prjCd=<null>,empCd=2008010,empId=6675,expSellTmprice=<null>,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 21:08:23.841,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 21:08:23.841,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 21:08:24,044 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 16件目...:ooo Using Connection [jdbc:oracle:thin:@10.250.24.20:1552/tpjdb, UserName=PJ_TEST02, Oracle JDBC driver] | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.createPjStfUntprice (Slf4jImpl.java@47)
2013-08-27 21:08:24,046 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 16件目...:==>  Preparing: /* jp.co.ctc_g.pjnavi.batch.pj.npjbas040.Jpjprg04000JobDaoImpl.createPjStfUntprice */ insert into PJTM_PJ_STF_DP_UNTPRICE ( PRJ_CD, EMP_CD, EMP_ID, EXP_SELL_TMPRICE, DEL_FLG, REG_USR_ID, REG_PGM_ID, REG_TS, UPD_USR_ID, UPD_PGM_ID, UPD_TS, VER_NO ) select ? PRJ_CD, ? EMP_CD, ? EMP_ID, SECT_GD_UNTPRICE.EXP_SELL_TMPRICE EXP_SELL_TMPRICE, '0', ?, ?, ?, ?, ?, ?, 1 from PJTM_PJ_ASSIGN ASSIGN, PJTM_PJ_SECT_GD_UNTPRICE SECT_GD_UNTPRICE where ASSIGN.HR_ORGAN_ID = SECT_GD_UNTPRICE.HR_ORGAN_ID and ASSIGN.PST_ID = SECT_GD_UNTPRICE.PST_ID and ASSIGN.EMP_ID = ? and ? between ASSIGN.VLD_STR_DT and ASSIGN.VLD_END_DT and ASSIGN.COMPE_FLG = '1' and ASSIGN.ASSIGN_STATS_SEG = '1' and ASSIGN.DEL_FLG = '0' and ? between SECT_GD_UNTPRICE.VLD_STR_DT and SECT_GD_UNTPRICE.VLD_END_DT and SECT_GD_UNTPRICE.DEL_FLG = '0'  | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.createPjStfUntprice (Slf4jImpl.java@47)
2013-08-27 21:08:24,047 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 16件目...:==> Parameters: PJ12000071(String), 2008010(String), 6675(Long), 9999999999(Long), jpjprg04000(String), 2013-08-27 21:08:23.841(Timestamp), 9999999999(Long), jpjprg04000(String), 2013-08-27 21:08:23.841(Timestamp), 6675(Long), 2013-04-05 00:00:00.0(Timestamp), 2013-04-05 00:00:00.0(Timestamp) | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.createPjStfUntprice (Slf4jImpl.java@47)
2013-08-27 21:08:24,062 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 16件目...:ooo Using Connection [jdbc:oracle:thin:@10.250.24.20:1552/tpjdb, UserName=PJ_TEST02, Oracle JDBC driver] | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.listByShipInfo (Slf4jImpl.java@47)
2013-08-27 21:08:24,064 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 16件目...:==>  Preparing: /* jp.co.ctc_g.pjnavi.batch.pj.npjbas040.Jpjprg04000JobDaoImpl.listByPrjResrcInfo */ select bacWbsTskTemp.PRJ_CD, bacWbsTskTemp.SHIP_MNG_NO, bacWbsTskTemp.BAC, case when nvl(shipRsltPriceTemp.SHIP_RSLT_PRICE,0) <= 0 then shipPlnPriceTemp.SHIP_PLN_PRICE else shipRsltPriceTemp.SHIP_RSLT_PRICE end SHIP_PRICE from ( select PJTR_PJ_WBS_TSK.PRJ_CD, PJTR_PJ_WBS_TSK.SHIP_MNG_NO, SUM(PJTR_PJ_WBS_TSK.PLN_MNHOUR) BAC from PJTR_PJ_WBS_TSK where PJTR_PJ_WBS_TSK.PRJ_CD = ? and PJTR_PJ_WBS_TSK.TYP = '70' and PJTR_PJ_WBS_TSK.SHIP_TSK_FLG = '1' and PJTR_PJ_WBS_TSK.PLN_MNHOUR > 0 and PJTR_PJ_WBS_TSK.PRJ_EXCEPT_SEG = '0' and PJTR_PJ_WBS_TSK.DEL_FLG = '0' group by PJTR_PJ_WBS_TSK.PRJ_CD, PJTR_PJ_WBS_TSK.SHIP_MNG_NO ) bacWbsTskTemp , ( select PROSC_EST_SHIP_DT.PRJ_CD, PROSC_EST_SHIP_DT.SHIP_MNG_NO, PROSC_EST_SHIP_DT.SHIP_PLN_PRICE from PJTR_PJ_PROSC_EST_SHIP_DT PROSC_EST_SHIP_DT, PJTR_PJ_PROSC_EST PROSC_EST where PROSC_EST_SHIP_DT.PRJ_CD = PROSC_EST.PRJ_CD and PROSC_EST_SHIP_DT.PROSC_VER = PROSC_EST.PROSC_VER and PROSC_EST_SHIP_DT.PRJ_CD = ? and PROSC_EST_SHIP_DT.DEL_FLG = '0' and PROSC_EST.PROS_VLD_FLG = '1' and PROSC_EST.DEL_FLG = '0' ) shipPlnPriceTemp, ( select PJTR_PJ_SHIP_RSLT.PRJ_CD, PJTR_PJ_SHIP_RSLT.SHIP_MNG_NO, SUM(PJTR_PJ_SHIP_RSLT.SHIP_RSLT_PRICE) SHIP_RSLT_PRICE from PJTR_PJ_SHIP_RSLT where PJTR_PJ_SHIP_RSLT.PRJ_CD = ? and PJTR_PJ_SHIP_RSLT.DEL_FLG = '0' group by PJTR_PJ_SHIP_RSLT.PRJ_CD, PJTR_PJ_SHIP_RSLT.SHIP_MNG_NO ) shipRsltPriceTemp where bacWbsTskTemp.PRJ_CD = shipPlnPriceTemp.PRJ_CD and bacWbsTskTemp.SHIP_MNG_NO = shipPlnPriceTemp.SHIP_MNG_NO and bacWbsTskTemp.PRJ_CD = shipRsltPriceTemp.PRJ_CD(+) and bacWbsTskTemp.SHIP_MNG_NO = shipRsltPriceTemp.SHIP_MNG_NO(+)  | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.listByShipInfo (Slf4jImpl.java@47)
2013-08-27 21:08:24,065 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 16件目...:==> Parameters: PJ12000071(String), PJ12000071(String), PJ12000071(String) | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.listByShipInfo (Slf4jImpl.java@47)
2013-08-27 21:08:24,086  INFO NPJPRG040 JPJPRG04000 exec:87034515 | 18件目...:mergeOneNotNullを実行しました。実行時に指定されたパラメータ：PjtrPjRptBsdtMngEntity[prjCd=PJ12000094,prevRptBsdt=Sun Mar 31 00:00:00 JST 2013,thisRptBsdt=Wed Apr 03 00:00:00 JST 2013,siDealCd=SI12000055,thisEntCloseDt=Fri Apr 05 00:00:00 JST 2013,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 21:08:23.841,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 21:08:23.841,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 21:08:24,086 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 18件目...:==> Parameters: PJ12000094(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjRptBsdtMngEntityJobDaoImpl.selectOneForWait (Slf4jImpl.java@47)
2013-08-27 21:08:24,090 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 18件目...:==> Parameters: PJ12000094(String), 2013-03-31 00:00:00.0(Timestamp), 2013-04-03 00:00:00.0(Timestamp), SI12000055(String), 2013-04-05 00:00:00.0(Timestamp), 2013-08-27 21:08:23.841(Timestamp), 9999999999(Long), jpjprg04000(String), PJ12000094(String), 2013-03-31 00:00:00.0(Timestamp), 2013-04-03 00:00:00.0(Timestamp), SI12000055(String), 2013-04-05 00:00:00.0(Timestamp), 2013-08-27 21:08:23.841(Timestamp), 9999999999(Long), jpjprg04000(String), 2013-08-27 21:08:23.841(Timestamp), 9999999999(Long), jpjprg04000(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjRptBsdtMngEntityJobDaoImpl.mergeOne (Slf4jImpl.java@47)
2013-08-27 21:08:24,093  INFO NPJPRG040 JPJPRG04000 exec:87034515 | 18件目...:deleteListPhisicalを実行しました。実行時に指定されたパラメータ：PjtmPjStfDpUntpriceEntity[prjCd=PJ12000094,empCd=<null>,empId=<null>,expSellTmprice=<null>,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 21:08:23.841,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 21:08:23.841,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 21:08:24,096 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 18件目...:==> Parameters: PJ12000094(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtmPjStfDpUntpriceEntityJobDaoImpl.selectListForWait (Slf4jImpl.java@47)
2013-08-27 21:08:24,098 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 18件目...:==> Parameters: PJ12000094(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtmPjStfDpUntpriceEntityJobDaoImpl.deleteListPhisical (Slf4jImpl.java@47)
2013-08-27 21:08:24,099  INFO NPJPRG040 JPJPRG04000 exec:87034515 | 18件目...:deleteListPhisicalを実行しました。実行時に指定されたパラメータ：PjtrPjSuppMnhourPriceEntity[prjCd=PJ12000094,shipMngNo=<null>,bac=<null>,shipPrice=<null>,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 21:08:23.841,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 21:08:23.841,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 21:08:24,100 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 18件目...:==> Parameters: PJ12000094(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.selectListForWait (Slf4jImpl.java@47)
2013-08-27 21:08:24,101 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 18件目...:==> Parameters: PJ12000094(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.deleteListPhisical (Slf4jImpl.java@47)
2013-08-27 21:08:24,102 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 18件目...:==> Parameters: PJ12000094(String), 2013-04-05 00:00:00.0(Timestamp), 2013-04-05 00:00:00.0(Timestamp) | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.listByPrjResrcInfo (Slf4jImpl.java@47)
2013-08-27 21:08:24,106  INFO NPJPRG040 JPJPRG04000 exec:87034515 | 18件目...:createPjDpUntpriceを実行しました。実行時に指定されたパラメータ：Jpjprg04000PrjResrcInfo[prjCd=PJ12000094,prjResrcTbaFlg=0,prjResrcTbaPstId=<null>,empTypSeg=2118,psnlSysStfSeg=96,prjDevDeptCd=11236,prjDevDeptId=<null>,businessDate=Fri Apr 05 00:00:00 JST 2013,prjCd=<null>,empCd=1G3884,empId=1942,expSellTmprice=<null>,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 21:08:23.841,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 21:08:23.841,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 21:08:24,107 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 18件目...:ooo Using Connection [jdbc:oracle:thin:@10.250.24.20:1552/tpjdb, UserName=PJ_TEST02, Oracle JDBC driver] | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.createPjDpUntprice (Slf4jImpl.java@47)
2013-08-27 21:08:24,108 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 18件目...:==>  Preparing: /* jp.co.ctc_g.pjnavi.batch.pj.npjbas040.Jpjprg04000JobDaoImpl.createPjDpUntprice */ insert into PJTM_PJ_STF_DP_UNTPRICE ( PRJ_CD, EMP_CD, EMP_ID, EXP_SELL_TMPRICE, DEL_FLG, REG_USR_ID, REG_PGM_ID, REG_TS, UPD_USR_ID, UPD_PGM_ID, UPD_TS, VER_NO ) select ? PRJ_CD, ? EMP_CD, ? EMP_ID, UNTPRICE.EXP_SELL_TMPRICE EXP_SELL_TMPRICE, '0', ?, ?, ?, ?, ?, ?, 1 from PJTM_PJ_DP_UNTPRICE UNTPRICE where UNTPRICE.EMP_ID = ? and ? between UNTPRICE.CONT_STR_DT and UNTPRICE.CONT_END_DT and UNTPRICE.DEL_FLG = '0' --(非削除)  | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.createPjDpUntprice (Slf4jImpl.java@47)
2013-08-27 21:08:24,111 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 18件目...:==> Parameters: PJ12000094(String), 1G3884(String), 1942(Long), 9999999999(Long), jpjprg04000(String), 2013-08-27 21:08:23.841(Timestamp), 9999999999(Long), jpjprg04000(String), 2013-08-27 21:08:23.841(Timestamp), 1942(Long), 2013-04-05 00:00:00.0(Timestamp) | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.createPjDpUntprice (Slf4jImpl.java@47)
2013-08-27 21:08:24,113  INFO NPJPRG040 JPJPRG04000 exec:87034515 | 18件目...:createPjStfUntpriceを実行しました。実行時に指定されたパラメータ：Jpjprg04000PrjResrcInfo[prjCd=PJ12000094,prjResrcTbaFlg=0,prjResrcTbaPstId=<null>,empTypSeg=1120,psnlSysStfSeg=40,prjDevDeptCd=11236,prjDevDeptId=<null>,businessDate=Fri Apr 05 00:00:00 JST 2013,prjCd=<null>,empCd=1990202,empId=467,expSellTmprice=<null>,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 21:08:23.841,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 21:08:23.841,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 21:08:24,114 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 18件目...:==> Parameters: PJ12000094(String), 1990202(String), 467(Long), 9999999999(Long), jpjprg04000(String), 2013-08-27 21:08:23.841(Timestamp), 9999999999(Long), jpjprg04000(String), 2013-08-27 21:08:23.841(Timestamp), 467(Long), 2013-04-05 00:00:00.0(Timestamp), 2013-04-05 00:00:00.0(Timestamp) | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.createPjStfUntprice (Slf4jImpl.java@47)
2013-08-27 21:08:24,117  INFO NPJPRG040 JPJPRG04000 exec:87034515 | 18件目...:createPjStfUntpriceを実行しました。実行時に指定されたパラメータ：Jpjprg04000PrjResrcInfo[prjCd=PJ12000094,prjResrcTbaFlg=0,prjResrcTbaPstId=<null>,empTypSeg=1120,psnlSysStfSeg=40,prjDevDeptCd=11236,prjDevDeptId=<null>,businessDate=Fri Apr 05 00:00:00 JST 2013,prjCd=<null>,empCd=2050019,empId=7461,expSellTmprice=<null>,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 21:08:23.841,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 21:08:23.841,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 21:08:24,118 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 18件目...:==> Parameters: PJ12000094(String), 2050019(String), 7461(Long), 9999999999(Long), jpjprg04000(String), 2013-08-27 21:08:23.841(Timestamp), 9999999999(Long), jpjprg04000(String), 2013-08-27 21:08:23.841(Timestamp), 7461(Long), 2013-04-05 00:00:00.0(Timestamp), 2013-04-05 00:00:00.0(Timestamp) | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.createPjStfUntprice (Slf4jImpl.java@47)
2013-08-27 21:08:24,120 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 18件目...:==> Parameters: PJ12000094(String), PJ12000094(String), PJ12000094(String) | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.listByShipInfo (Slf4jImpl.java@47)
2013-08-27 21:08:24,121  INFO NPJPRG040 JPJPRG04000 exec:87034515 | 19件目...:mergeOneNotNullを実行しました。実行時に指定されたパラメータ：PjtrPjRptBsdtMngEntity[prjCd=PJ12000095,prevRptBsdt=Sun Mar 31 00:00:00 JST 2013,thisRptBsdt=Wed Apr 03 00:00:00 JST 2013,siDealCd=SI12000055,thisEntCloseDt=Fri Apr 05 00:00:00 JST 2013,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 21:08:23.841,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 21:08:23.841,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 21:08:24,121 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 19件目...:==> Parameters: PJ12000095(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjRptBsdtMngEntityJobDaoImpl.selectOneForWait (Slf4jImpl.java@47)
2013-08-27 21:08:24,123 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 19件目...:==> Parameters: PJ12000095(String), 2013-03-31 00:00:00.0(Timestamp), 2013-04-03 00:00:00.0(Timestamp), SI12000055(String), 2013-04-05 00:00:00.0(Timestamp), 2013-08-27 21:08:23.841(Timestamp), 9999999999(Long), jpjprg04000(String), PJ12000095(String), 2013-03-31 00:00:00.0(Timestamp), 2013-04-03 00:00:00.0(Timestamp), SI12000055(String), 2013-04-05 00:00:00.0(Timestamp), 2013-08-27 21:08:23.841(Timestamp), 9999999999(Long), jpjprg04000(String), 2013-08-27 21:08:23.841(Timestamp), 9999999999(Long), jpjprg04000(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjRptBsdtMngEntityJobDaoImpl.mergeOne (Slf4jImpl.java@47)
2013-08-27 21:08:24,124  INFO NPJPRG040 JPJPRG04000 exec:87034515 | 19件目...:deleteListPhisicalを実行しました。実行時に指定されたパラメータ：PjtmPjStfDpUntpriceEntity[prjCd=PJ12000095,empCd=<null>,empId=<null>,expSellTmprice=<null>,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 21:08:23.841,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 21:08:23.841,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 21:08:24,125 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 19件目...:==> Parameters: PJ12000095(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtmPjStfDpUntpriceEntityJobDaoImpl.selectListForWait (Slf4jImpl.java@47)
2013-08-27 21:08:24,126 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 19件目...:==> Parameters: PJ12000095(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtmPjStfDpUntpriceEntityJobDaoImpl.deleteListPhisical (Slf4jImpl.java@47)
2013-08-27 21:08:24,127  INFO NPJPRG040 JPJPRG04000 exec:87034515 | 19件目...:deleteListPhisicalを実行しました。実行時に指定されたパラメータ：PjtrPjSuppMnhourPriceEntity[prjCd=PJ12000095,shipMngNo=<null>,bac=<null>,shipPrice=<null>,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 21:08:23.841,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 21:08:23.841,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 21:08:24,128 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 19件目...:==> Parameters: PJ12000095(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.selectListForWait (Slf4jImpl.java@47)
2013-08-27 21:08:24,129 DEBUG NPJPRG040 JPJPRG04000 exec:87034515 | 19件目...:==> Parameters: PJ12000095(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.deleteListPhisical (Slf4jImpl.java@47)
